Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,roughness,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solute-3,solution/weight-concentration-3,solution/mol-concentration-3,NaCl-weight,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-weight,HCL-mol,Oxalic acid-weight,Oxalic acid-mol,过硫酸铵-weight,过硫酸铵-mol,NaBr-weight,NaBr-mol,FeCl3-weight,FeCl3-mol,硼酸-weight,硼酸-mol,NaBr+NaCl-weight,NaBr+NaCl-mol,Na2SO4-weight,Na2SO4-mol,OH--weight,OH-mol,硼酸盐-weight,硼酸盐-mol,KSCN-weight,KSCN-mol,SnCl2-weight,SnCl2-mol,氢氧化钠-weight,氢氧化钠-mol,ferric sulphate-weight,ferric sulphate-mol,immersion-test//solid-content,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,cycle-number-3,weight-after-test-3,corrosion-rate-3,cycle-number-4,weight-after-test-4,corrosion-rate-4,cycle-number-5,weight-after-test-5,corrosion-rate-5,cycle-number-6,weight-after-test-6,corrosion-rate-6,PREN
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41355
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,50,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.1,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,14.1,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,47,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,53,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,53,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.1,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,14,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,49,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.1,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,14.5,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,56,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,55,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.44,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,15.2,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,52,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.44,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,15.2,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.44,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,14.9,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,59,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,57,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.74,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,16,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.74,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,16.2,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,54,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,0.74,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,15.5,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,1.1,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,18,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,59.5,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,1.1,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,18,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,2.21,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,19,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,2.21,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,19,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,60,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,58,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,,,,,10,0.75,1,62,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,,,,,,,,,,,,,1,,,,,3,0.7,1,82.5,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,900,30,,,,,,,,,,,1,,,,,3,0.7,1,87,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,900,5,,,,,,,,,,,1,,,,,3,0.7,1,93,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,900,10,,,,,,,,,,,1,,,,,3,0.7,1,92,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,90,900,90,,,,,,,,,,,1,,,,,3,0.7,1,78,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,120,900,120,,,,,,,,,,,1,,,,,3,0.7,1,75,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,,,,,,,,,,,,,1,,,,,3,0.7,1,71,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,,,,,,,,,,,,,1,,,,,3,0.7,1,70,,,,,1,,3,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,1,,,,,0,0.25,1,35.2,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1050,30,,,,,,,,,,,,,1,,,,,0,0.25,1,34,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1080,30,,,,,,,,,,,,,1,,,,,0,0.25,1,33,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1100,30,,,,,,,,,,,,,1,,,,,0,0.25,1,31.8,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1150,30,,,,,,,,,,,,,1,,,,,0,0.25,1,26,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,,,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1200,30,,,,,,,,,,,,,1,,,,,0,0.25,1,23.5,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,,,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,,,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,900,30,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,900,60,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,90,900,90,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,120,900,120,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,50,0.0001667,-0.2,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,900,180,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,900,360,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,50,0.0001667,-0.2,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,50,0.0001667,-0.2,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,50,0.0001667,-0.2,0.7,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,50,0.0001667,-0.2,0.5,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,1.1,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,17.5,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,2.21,800,0.1,,,,,,,,,,,1,,,,,25,0.75,1,19,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,55,0.0001667,-0.2,0.5,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,55,0.0001667,-0.2,0.5,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,55,0.0001667,-0.2,0.5,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,55,0.0001667,-0.2,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,1050,60,,,,,,,,,,,1,55,0.0001667,-0.2,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,60,0.0001667,-0.2,0.75,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,60,0.0001667,-0.2,0.5,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,60,0.0001667,-0.2,0.6,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,60,0.0001667,-0.2,0.4,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,1,60,0.0001667,-0.2,0.35,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.925
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.475
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,900,10,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,,,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,900,60,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,900,180,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,900,360,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
