,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,抗拉强度,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
41,09SiVL,第二汽车厂,光滑,7*30*95,纵向,GB228-87,89005,1.0,25.0,3.0,522.0,5.0,第二汽车厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
42,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,-56.0,1.0,1883.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
43,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,20.0,1.0,1662.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
44,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,300.0,1.0,1409.0,3.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
45,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,350.0,1.0,1395.0,4.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
46,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,400.0,1.0,1316.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
47,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,450.0,1.0,1228.0,6.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
48,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,500.0,1.0,1111.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
49,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,560.0,1.0,844.0,8.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
50,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,600.0,1.0,624.0,9.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
51,0Cr12Mn5Ni4Mo3Al,_,光滑,D=4 mm,_,,061595,12.0,20.0,1.0,1902.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 + 冷变形 + 520℃ 时效;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
52,0Cr12Mn5Ni4Mo3Al,_,光滑,D=6 mm,_,,061595,12.0,20.0,1.0,1709.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 + 冷变形 + 520℃ 时效;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
53,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,14.0,25.0,1.0,1437.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ , 40分 (空冷) + (-78℃), 4h 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
54,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,14.0,25.0,1.0,1571.0,13.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ , 40分 (空冷) + (-78℃), 4h 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
55,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,14.0,25.0,1.0,1662.0,14.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ , 40分 (空冷) + (-78℃), 4h 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
56,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,14.0,25.0,1.0,1715.0,15.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ , 40分 (空冷) + (-78℃), 4h 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
57,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,14.0,25.0,1.0,1695.0,16.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ , 40分 (空冷) + (-78℃), 4h 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
58,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,14.0,25.0,1.0,1538.0,17.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ , 40分 (空冷) + (-78℃), 4h 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
59,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,19.0,25.0,1.0,1574.0,28.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 30分(空冷) + (-78℃)* 0.25h + 530℃ *2h 空冷 co;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
60,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,25.0,1.0,1526.0,35.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
61,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,25.0,1.0,1690.0,41.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
62,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,25.0,1.0,1701.0,42.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
63,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,25.0,1.0,1785.0,43.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
64,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,25.0,1.0,1639.0,44.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
65,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,6.0,25.0,1.0,1250.0,45.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 520℃ 时效;热处理1:1050℃ 固溶 + (-78℃)冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
66,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,26.0,25.0,1.0,1127.0,46.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 + 8%  冷变形;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
67,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,27.0,25.0,1.0,1275.0,47.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 +14%  冷变形;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
68,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,28.0,25.0,1.0,1314.0,48.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 +24%  冷变形;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
69,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,29.0,25.0,1.0,1451.0,49.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 +43%  冷变形;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
70,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,30.0,25.0,1.0,1530.0,50.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 +57%  冷变形;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
71,0Cr12Mn5Ni4Mo3Al,_,光滑,_,_,,061595,31.0,25.0,1.0,1579.0,51.0,_,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,11.5,0.03,0.03,4.85,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 固溶 +71%  冷变形;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
72,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,25.0,2.0,1240.0,1.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
73,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,600.0,2.0,1102.0,2.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
74,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,700.0,2.0,1011.0,3.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
75,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,800.0,2.0,766.0,4.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
76,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,850.0,2.0,639.0,5.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
77,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,900.0,2.0,452.0,6.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
78,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,20.0,2.0,1322.0,7.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
79,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,20.0,2.0,1298.0,8.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
80,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,20.0,2.0,1233.0,9.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
